archive	path	bytes	lines	sha256	packages	plot_calls	setwd	runtime_install	absolute_windows_path	absolute_macos_path	set_seed	ggsave	explicit_device	secondary_axis	significance_annotation
2024	2024/条形图+双y轴+双x轴/条形图+双y轴+双x轴.R	12635	302	5d2b2140fa334815878a76b9e5895e8729d49fcce25fa0ce5e1175f220296f1e	cowplot;ggplot2;grid;gtable	geom_col;geom_line;geom_point;ggplot;plot_grid;scale_x_continuous;scale_y_continuous;scale_y_reverse;theme_bw	1	0	1	0	0	0	0	2	0
2024	2024/条形图+黑白色填充+条纹+显著性/条形图+黑白色填充+条纹+显著性.R	7507	186	e7bf1b29eb75dfadf6e3cbb58848118c7d6c0abe64beae096ddebd938cce49d0	ggpattern;ggplot2;ggpubr;remotes;reshape2	geom_bar;geom_bar_pattern;geom_signif;ggplot;scale_fill_manual;scale_pattern_type_manual;scale_y_continuous;stat_summary;theme_classic	1	0	1	0	0	0	0	0	6
2024	2024/柱状图/柱状图.R	5332	110	41db951585b9552449aff2898d6522b5298f9139d74bd36defaf6008b093a998	ggplot2;ggprism;ggpubr;reshape2	facet_grid;geom_bar;geom_errorbar;geom_jitter;geom_point;geom_signif;ggplot;scale_color_manual;scale_fill_manual;scale_fill_prism;scale_y_continuous;stat_summary;theme_bw;theme_prism	1	0	1	0	0	0	0	0	2
2024	2024/柱状图+散点+显著性+分组/柱状图.R	5352	111	db1bccdf80409e4d1615ddd2988d31f46d5446a1c0e401fa8c7386be0618ec99	ggplot2;ggprism;ggpubr;reshape2	facet_grid;geom_bar;geom_errorbar;geom_jitter;geom_point;geom_signif;ggplot;scale_color_manual;scale_fill_manual;scale_fill_prism;scale_y_continuous;stat_summary;theme_bw;theme_prism	1	0	1	0	0	0	0	0	2
2024	2024/柱状图+散点+配对连线+显著性/柱状图+散点+配对连线+显著性.R	2171	47	2a8be278df3cc4eebbc899bc50122729f92e44221de7e58dc50c87378b45552c	ggplot2;ggpubr;ggsignif	facet_grid;geom_bar;geom_line;geom_point;geom_signif;ggplot;scale_fill_manual;scale_y_continuous;stat_summary;theme_classic	1	0	1	0	0	0	0	0	1
2024	2024/柱状图+散点图+折线图/柱状图+散点图+折线图.R	2423	63	f903417f8641f0fcde16b96b96d98bd8eb5ca95e9ef01b564d65028b15988b1d	dplyr;ggplot2;ggsignif;reshape2;tidyr	geom_bar;geom_errorbar;geom_jitter;geom_line;geom_point;geom_signif;ggplot;scale_color_manual;scale_y_continuous;theme_classic	1	0	1	0	0	0	0	0	1
2024	2024/柱状图+散点图+折线图/柱状图.R	2249	53	3825a6368f9d06754a8ead4faf8a7c6397145a78478ad98777ab0ce3503ba90f	dplyr;ggplot2;ggsignif;reshape2;tidyr	geom_bar;geom_errorbar;geom_jitter;geom_line;geom_point;geom_signif;ggplot;scale_color_manual;scale_y_continuous;theme_classic	1	0	1	0	0	0	0	0	1
2024	2024/柱状图+散点图+误差线+显著性+截断/code.R	2085	54	453a016e4d26d1f146a22ca58997ad66a1c458507532c6dc0a46d8815cb05cc6	ggbreak;ggplot2;ggpubr;ggsignif	facet_wrap;geom_bar;geom_jitter;geom_signif;ggplot;scale_fill_manual;scale_y_break;stat_summary;theme_classic	1	0	1	0	0	0	0	0	1
2024	2024/柱状图的单柱子嵌套+标签/柱状图的单柱子嵌套+标签.R	2884	66	b610a5398d9a22af67d05ccd301d943ab8b3bf4d33caf6ff6321fb781159fa57	dplyr;ggnewscale;ggplot2	geom_col;geom_text;ggplot;scale_fill_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/柱状堆积图/柱状堆积图.R	3014	69	fb9721862319b5746199d8b348620dee740569c4842d799f5ace1cc112dc432c	cowplot;ggalluvial;ggplot2;ggprism;reshape	geom_alluvium;geom_flow;geom_stratum;ggplot;plot_grid;scale_fill_prism;scale_y_continuous;theme_light;theme_minimal	0	4	0	0	0	0	0	0	0
2024	2024/柱状堆积图+多因子分面+柱间连线/柱状堆积图+多因子分面+柱间连线.R	6377	152	11b56fc537b9912137d3076fc8693e9f770f39cf3aee3f1ddaed959c62f058c4	dplyr;ggalluvial;ggh4x;ggplot2;remotes;reshape	facet_grid;facet_nested;geom_alluvium;geom_stratum;ggplot;scale_fill_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/柱状堆积图+柱间连线+文本标签+误差棒+字母标记/柱状堆积图+柱间连线+文本标签+误差棒+字母标记.R	6209	149	bfa38bd8942a6635726b8cb694d0ccb2d7bf22aab39769bc1335bb2499e5dd29	agricolae;dplyr;formattable;ggalluvial;ggh4x;ggplot2;reshape2	geom_alluvium;geom_errorbar;geom_stratum;geom_text;ggplot;scale_fill_manual;scale_x_discrete;scale_y_continuous;theme_classic	1	0	1	0	0	0	0	0	0
2024	2024/桑基图/桑基图.R	1595	42	a419e9c1618a215af48e85d91e0e491bc298701da9141bb203390b4b5cbeab6b	ggalluvial;ggplot2	geom_flow;geom_stratum;geom_text;ggplot;scale_fill_manual;theme_void	1	2	1	0	0	0	1	0	0
2024	2024/棋盘状离散热图/棋盘状离散热图.R	2696	76	ae9696b942324f4fcd1dbcae541e0a6fc6f7909c6ebffc63d733c3899db12a92	ggplot2;reshape2	geom_point;geom_rect;geom_tile;ggplot;scale_fill_manual;scale_y_discrete;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/棒棒糖图&哑铃图/棒棒糖图&哑铃图.R	4300	116	3251175a06e3ccb87054ceadcaeb63c63345bc811d490c5b392e299e6e4ca232	RColorBrewer;cowplot;ggplot2;ggprism;grid;scales	coord_flip;geom_hline;geom_point;geom_segment;ggplot;plot_grid;scale_fill_manual;theme_bw;theme_prism	1	0	1	0	0	0	0	0	0
2024	2024/气泡图/气泡图.R	3220	90	2b06a602d0bd166e738a3519d673bad4bc57910c5f417eea11d0b8909b0212cc	RColorBrewer;ggplot2;ggprism;grid;scales	geom_point;ggplot;scale_color_manual;scale_fill_manual;scale_fill_prism;scale_size_continuous;theme_bw;theme_prism	1	2	1	0	0	0	0	0	0
2024	2024/气泡图+分组+标签+拟合曲线/气泡图+分组+标签+拟合曲线.R	2455	62	4c1ffa9aa7eeaf20f757ca263758f172e11fabd1c2b55cab541f80ea6a9a19da	dplyr;ggplot2;ggrepel	geom_point;geom_smooth;geom_text_repel;ggplot;scale_color_manual;scale_fill_manual;scale_size;theme_bw	1	0	2	0	0	0	0	0	0
2024	2024/气泡图+分组+边际数量统计/绘制气泡图+分组+边际数量统计.R	3154	83	973e819943e8bddc4ff05c5c14e5e1ad2dc4db93032399ef045f8da7fdd651b8	aplot;ggplot2;reshape2;stringr	coord_flip;geom_col;geom_point;geom_text;ggplot;scale_fill_manual;scale_size_continuous;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/气泡图+注释+配对连线/气泡图+注释+配对连线.R	2070	52	6f69e68014dc2c1bcf9c99655ba9239ed675c584d1bbb01f093d938064684ce8	ggplot2;patchwork	geom_point;geom_segment;geom_text;ggplot;scale_color_manual;scale_fill_manual;scale_size_continuous;scale_y_continuous;theme_bw;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/气泡图+非等宽分面+分组/气泡图+非等宽分面+分组.R	4830	116	87c77ef7d495da1ff5536dbf375ce5b5d54dd152675a77124869e173e5d4a87f	dplyr;ggh4x;ggplot2;psych;reshape2;tidyr	facet_nested;geom_point;ggplot;scale_color_manual;scale_fill_gradient2;scale_size_continuous;theme_bw	1	0	2	0	0	0	0	0	0
2024	2024/气泡图叠加饼图+显著性/气泡图叠加饼图+显著性.R	2586	55	72cd132c5551b2d5550f596295be88e89c344b5309c8d0dcc2a5df50fe38defc	ggplot2;reshape2;scatterpie	coord_fixed;geom_scatterpie;geom_scatterpie_legend;ggplot;scale_fill_manual;scale_x_continuous;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/气球图/条形图替代方案—气球图.R	2769	77	f9cb400263737ac34c0a978b671eaf9b7cd19c1f86a99680bcddab6075828cb3	RColorBrewer;ggplot2;ggpubr;grid;reshape2;scales	geom_point;ggplot;scale_fill_gradientn;scale_fill_manual;scale_fill_viridis_c;scale_size_continuous;theme_bw;theme_minimal	1	1	1	0	0	0	0	0	0
2024	2024/瀑布图/瀑布图绘制.R	1666	47	278a8baab23903b0175997f998a6a56793496318aec6ca28a45ba2b6a86d38dc	RColorBrewer;ggplot2;ggthemes;grid;scales;waterfalls	theme_tufte	0	1	0	0	0	0	0	0	0
2024	2024/火山图/火山图.R	2367	58	a35ff551115f64828b7aa0fe03d56df532676e4f716e3f1fb01dfc9cd6db408b	RColorBrewer;ggplot2;ggrepel;grid;scales	geom_hline;geom_point;geom_text_repel;geom_vline;ggplot;scale_fill_manual;theme_bw	1	2	1	0	0	0	0	0	0
2024	2024/点+误差棒/点+误差棒.R	1334	31	3a68a0d3adb4cdb739fba8e3920ffdd04c50a7f7719265518f3ecf3af2ecab31	ggplot2;reshape2	facet_wrap;geom_errorbar;geom_point;ggplot;scale_color_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/热图+分组+配对连线+统计差异/热图+分组+配对连线+统计差异.R	4913	139	6d4f1ff10c3874f0a6aaceaed42080dabcef471a3419caa8d138b6c3f19a7ecf	ggh4x;ggplot2;patchwork;reshape2;stringr	geom_segment;geom_text;geom_tile;ggplot;scale_color_manual;scale_fill_gradientn;scale_y_discrete;theme_minimal;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/热图+显著性+间隔+注释+柱状图/热图+显著性+间隔+注释+柱状图.R	3814	82	1d65f22923ffb387ab3784f84cbe98846379d4d92c6f6954a635a05bc9b2fbd8	aplot;ggplot2;reshape2	coord_flip;facet_grid;geom_col;geom_point;geom_rect;geom_text;ggplot;scale_color_continuous;scale_size_continuous;scale_x_continuous;scale_y_continuous;theme_classic;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/热图+柱状堆积图/热图+柱状堆积图.R	2163	58	7f951512b21bf27e28047ad6fe772533631f3158c3e67028c9d550d07d28ea2c	aplot;ggplot2	coord_flip;geom_col;geom_text;geom_tile;ggplot;scale_fill_gradientn;scale_fill_manual;scale_y_continuous;theme_classic;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/热图+重要值计算及标记+解释度条形图/热图+重要值计算及标记+解释度条形图.R	7671	182	b5d28c0ad4993d97dc1100a1c71cf0f3d5f18cce61f4d781ec62d3449218d476	Hmisc;aplot;caret;ggplot2;randomForest;reshape2	geom_col;geom_point;geom_tile;ggplot;scale_fill_gradientn;scale_size_continuous;scale_y_continuous;theme_bw;theme_classic	1	0	3	0	1	0	0	0	0
2024	2024/热图绘制并添加注释/heatmap.R	3506	67	f0e7a44583f56937e8f1742b09d31b37cba588447067e313c6831c0855896a5e	pheatmap		1	0	1	0	0	0	0	0	0
2024	2024/环形分组散点图+误差棒+分组标签+灰白间隔背景+辅助线/环形分组散点图+误差棒+分组标签+灰白间隔背景+辅助线.R	4761	111	c2470b153f2ed12465f25f7cd7e8558aa4cd6946532df55a3553234e4fdd5033	dplyr;ggh4x;ggnewscale;ggplot2	coord_polar;geom_errorbar;geom_linerange;geom_point;geom_rect;geom_text;geom_text_aimed;ggplot;scale_color_manual;scale_fill_manual;scale_x_continuous;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环形分组气泡图/环形分组气泡图.R	3509	91	617cfee29dc2b695217c6016d60d6759d6cf59a6f9a05da02d4ab47e4789164d	dplyr;ggh4x;ggplot2;randomcoloR;reshape2	coord_polar;geom_point;geom_text_aimed;ggplot;scale_color_manual;scale_fill_manual;scale_size;scale_x_continuous;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环形图系列—散点+箱线图+小提琴图+辅助线+显著性/环形图系列—散点+箱线图+小提琴图+辅助线+显著性.R	4274	100	cd1bc8f59828370e5d6166c7b2dd3584a8f0c8844a5ebff1d74201faeeb9e095	dplyr;ggh4x;gghalves;ggplot2;rstatix	coord_polar;geom_boxplot;geom_half_violin;geom_jitter;geom_linerange;geom_segment;geom_text;geom_text_aimed;ggplot;scale_fill_manual;scale_x_discrete;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环形多组火山图+标签/环形多组火山图+标签.R	7409	181	9e1794838fb3baa38c51837b2afef2311608a3919f57462da098c26cd33e202f	RColorBrewer;dplyr;ggfittext;ggplot2;ggrepel;grid;scales	coord_polar;geom_col;geom_fit_text;geom_jitter;geom_text;geom_text_repel;ggplot;scale_color_manual;scale_fill_manual;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环形无分组排序柱状堆积图/环形无分组排序柱状堆积图.R	2598	68	9d3c7d2132e4884f77ce693eda4953f5bcc97f74d299c788acf5cdbcd123ac03	ggh4x;ggplot2;reshape2	coord_polar;geom_col;geom_text_aimed;ggplot;scale_fill_manual;scale_size;scale_x_discrete;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环形柱状图+误差棒+显著性+分组标签+灰白间隔背景+辅助线/环形柱状图+误差棒+显著性+分组标签+灰白间隔背景+辅助线.R	5097	110	d00cdf729121829ab8f5c77107661f480b3afb98ea6816e68a9417e67ef8673f	dplyr;ggplot2	coord_polar;geom_col;geom_errorbar;geom_linerange;geom_rect;geom_text;ggplot;scale_color_manual;scale_fill_manual;scale_x_continuous;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环形水平条形图+柱状堆积图/环形水平条形图+柱状堆积图.R	5774	120	d758b590fe3e7ba1bd11932a61bb5a4051c1f4fccc71a27d6cd18cc3fecdd953	dplyr;ggplot2;plyr;reshape2	coord_polar;geom_col;geom_text;ggplot;scale_color_manual;scale_fill_manual;scale_x_continuous;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环形热图/环形热图.R	3030	67	be1c5947d1082d95d222c6cfa585734ef8281d947ee3e0452c1ee5da3585695b	BiocManager;ComplexHeatmap;circlize	circos.clear;circos.heatmap;circos.par;circos.text;circos.track;heatmap	1	3	2	0	0	0	0	0	0
2024	2024/环状柱形图&南丁格尔玫瑰图/南丁格尔玫瑰图.R	2162	59	4574d45aebb165dc9422d614f05788b6bf670e1604178398e86eb49c7ea47467	RColorBrewer;ggplot2;ggthemes;grid;scales	coord_polar;geom_bar;geom_text;ggplot;scale_color_manual;scale_fill_manual;theme_pander	1	0	1	0	0	0	0	0	0
2024	2024/环状柱形图&南丁格尔玫瑰图/环状柱状图.R	3465	91	22f56c17a144288ee133b7b3695fb7863f0f3b0860a9543df3aca065e1a67cf2	ggplot2;ggprism;reshape2;tidyverse	coord_polar;geom_bar;geom_segment;geom_text;ggplot;scale_fill_prism;theme_minimal	1	0	2	0	0	0	0	0	0
2024	2024/环状柱状堆积图+分组+显著性/环状柱状堆积图+分组+显著性.R	4105	83	2bab141ef489eca6c829304c9b78e51850e2bfc4ba43c477d60af06a871b1ede	ggplot2;tidyverse	coord_polar;geom_col;geom_hline;geom_text;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/环状箱线图+分组+显著性+均值标记/环状箱线图+分组+显著性+均值标记.R	4398	91	2aba0fe245295365a68d45c40739a496af7a9d9b954fcd542312f45c6b2c7637	dplyr;ggh4x;ggplot2;rstatix	coord_polar;geom_boxplot;geom_linerange;geom_rect;geom_text;geom_text_aimed;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;stat_summary;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/用于两组比较的多图形并列组合图-小提琴图+箱线图+散点图/用于两组比较的多图形并列组合图-小提琴图+箱线图+散点图.R	3054	74	adc92ef2e00b86521cb1dfc274d94288a9f2ee9493a67a99dec0bf495d91ddd6	gghalves;ggplot2	facet_wrap;geom_boxplot;geom_half_violin;geom_jitter;geom_point;ggplot;scale_color_manual;scale_fill_manual;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/用于两组比较的对称小提琴图+箱线图+散点图+均值点+误差棒+显著性/用于两组比较的对称小提琴图+箱线图+散点图+均值点+误差棒+显著性.R	8252	192	eef6c2a34f327c88e819b83492b3b7d8b0b169bf3ed063342124a3ea0710d6fb	gghalves;ggplot2;ggpubr	facet_wrap;geom_boxplot;geom_half_violin;geom_jitter;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;stat_compare_means;stat_summary;theme_bw	1	0	1	0	0	0	0	0	2
2024	2024/箱线图+散点+均值连线+显著性的箱上箱下标注/箱线图+散点+均值连线+显著性的箱上箱下标注.R	3413	74	e4bbed475f8b2999e2f922140d37db1f58ebd2fc3c768b111444e76a7f05be49	dplyr;ggplot2;ggsignif	geom_boxplot;geom_jitter;geom_line;geom_point;geom_signif;ggplot;scale_fill_manual;scale_y_continuous;stat_boxplot;theme_bw	1	0	2	0	0	0	0	0	2
